rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
13511,4,1727.250000000,30.652623596,1609.000000000,38.227389832,1611.000000000,37.744756810,193320.000000000,4529.370817233,84.000000000,14.764823060,34.250000000,1.707825128,83.750000000,14.974979132,0.000000000,0.000000000,0.250000000,0.500000000,34.250000000,1.707825128,0.068520428,0.008372398
13677,4,1771.000000000,23.452078799,1633.750000000,19.379972480,1634.000000000,20.510160084,196080.000000000,2461.219210066,95.750000000,5.188127472,41.500000000,3.872983346,95.500000000,4.795831523,0.000000000,0.000000000,0.250000000,0.500000000,41.500000000,3.872983346,0.077480031,0.004022954
13844,4,1761.250000000,35.471819801,1628.250000000,34.247870980,1627.000000000,34.823363805,195240.000000000,4178.803656551,90.000000000,9.380831520,43.000000000,6.055300708,90.000000000,9.380831520,0.000000000,0.000000000,0.000000000,0.000000000,43.000000000,6.055300708,0.075524802,0.002252346
14010,4,1814.250000000,17.404501333,1677.250000000,21.360009363,1680.750000000,20.613506899,201690.000000000,2473.620827855,93.750000000,8.995369179,43.250000000,6.701989754,93.500000000,8.888194417,0.000000000,0.000000000,0.250000000,0.500000000,43.250000000,6.701989754,0.075531975,0.003702170
14176,4,1814.750000000,40.442345794,1677.500000000,37.758001360,1672.000000000,35.627704576,200640.000000000,4275.324549084,95.500000000,9.469248474,41.750000000,6.849574196,95.000000000,9.128709292,0.000000000,0.000000000,0.500000000,0.577350269,41.750000000,6.849574196,0.075632428,0.001697348
14343,4,1862.000000000,59.121344143,1712.500000000,55.632724183,1714.500000000,55.848008022,205740.000000000,6701.760962613,105.250000000,9.215023965,44.250000000,6.238322424,104.750000000,9.429563440,0.000000000,0.000000000,0.500000000,1.000000000,44.250000000,6.238322424,0.080289466,0.005924561
14509,4,1834.750000000,16.276260832,1691.500000000,11.902380714,1694.000000000,8.406346809,203280.000000000,1008.761617033,102.750000000,10.307764064,40.500000000,6.403124237,102.000000000,8.831760866,0.000000000,0.000000000,0.750000000,1.500000000,40.500000000,6.403124237,0.078059287,0.004016407
14676,4,1868.250000000,27.681221071,1716.250000000,35.027370251,1716.500000000,34.024500976,205980.000000000,4082.940117121,103.750000000,7.365459931,48.250000000,9.639329161,103.750000000,7.365459931,0.000000000,0.000000000,0.000000000,0.000000000,48.250000000,9.639329161,0.081409188,0.006920941
14842,4,1902.750000000,30.966379618,1756.500000000,16.623276853,1756.500000000,17.521415468,210780.000000000,2102.569856152,99.750000000,7.719024118,46.500000000,9.146948489,99.750000000,7.719024118,0.000000000,0.000000000,0.000000000,0.000000000,46.500000000,9.146948489,0.076784785,0.006478018
15008,4,1881.250000000,62.350487836,1728.500000000,44.185216230,1729.500000000,43.301270189,207540.000000000,5196.152422707,100.500000000,11.789826123,52.250000000,10.111874208,100.000000000,11.343133018,0.000000000,0.000000000,0.500000000,1.000000000,52.250000000,10.111874208,0.081012643,0.008514641
15175,4,1932.250000000,15.777093099,1763.000000000,16.832508231,1762.500000000,17.019596548,211500.000000000,2042.351585795,113.250000000,10.210288928,56.000000000,7.393691004,113.250000000,10.210288928,0.000000000,0.000000000,0.000000000,0.000000000,56.000000000,7.393691004,0.087582894,0.006525452
15341,4,1953.500000000,79.139118014,1778.750000000,64.111231465,1778.250000000,60.588090139,213390.000000000,7270.570816655,117.000000000,16.552945357,57.750000000,7.719024118,116.750000000,16.660832312,0.000000000,0.000000000,0.250000000,0.500000000,57.750000000,7.719024118,0.089323046,0.006667883
15508,4,1984.750000000,28.732965968,1822.250000000,27.293161537,1816.500000000,27.778888867,217980.000000000,3333.466664000,107.000000000,1.632993162,55.500000000,9.291573243,106.750000000,1.707825128,0.000000000,0.000000000,0.250000000,0.500000000,55.500000000,9.291573243,0.081873616,0.003757377
15674,4,1987.250000000,72.633210953,1813.250000000,58.403053573,1814.250000000,59.851900555,217710.000000000,7182.228066554,116.000000000,14.375905769,58.000000000,4.320493799,115.000000000,13.564659966,0.000000000,0.000000000,1.000000000,1.154700538,58.000000000,4.320493799,0.087450160,0.004680756
15840,4,2018.500000000,25.980762114,1848.250000000,11.672617530,1850.750000000,9.215023965,222090.000000000,1105.802875742,111.000000000,10.708252269,59.250000000,7.847504911,111.000000000,10.708252269,0.000000000,0.000000000,0.000000000,0.000000000,59.250000000,7.847504911,0.084277663,0.007694150
16007,4,2034.250000000,52.423754158,1856.250000000,41.532116087,1858.250000000,43.068743500,222990.000000000,5168.249219997,123.000000000,11.916375288,55.000000000,5.228129047,122.000000000,11.343133018,0.000000000,0.000000000,1.000000000,1.154700538,55.000000000,5.228129047,0.087435346,0.004960761
16173,4,2067.750000000,65.280803712,1888.000000000,56.432850953,1886.250000000,52.866971416,226350.000000000,6344.036569882,118.250000000,12.971121771,61.500000000,8.103497187,118.250000000,12.971121771,0.000000000,0.000000000,0.000000000,0.000000000,61.500000000,8.103497187,0.086878832,0.005920726
16339,4,2086.250000000,40.202611855,1892.000000000,42.762912280,1892.500000000,47.961790347,227100.000000000,5755.414841695,128.750000000,6.994045086,65.500000000,7.505553499,128.500000000,7.416198487,0.000000000,0.000000000,0.250000000,0.500000000,65.500000000,7.505553499,0.093152613,0.003640352
16506,4,2122.500000000,52.322716545,1930.750000000,39.263002093,1934.250000000,44.244585356,232110.000000000,5309.350242732,126.750000000,15.607156478,65.000000000,8.602325267,126.250000000,14.705441170,0.000000000,0.000000000,0.500000000,1.000000000,65.000000000,8.602325267,0.090263933,0.005476840
16672,4,2175.250000000,27.873224906,1969.250000000,15.585784121,1970.000000000,10.677078252,236400.000000000,1281.249390244,130.250000000,4.645786622,75.750000000,10.078855755,128.750000000,6.898067362,0.000000000,0.000000000,1.500000000,3.000000000,75.750000000,10.078855755,0.094658797,0.004493256
16839,4,2121.500000000,74.087785768,1927.000000000,52.198339693,1928.750000000,53.630681517,231450.000000000,6435.681782065,130.000000000,6.683312552,64.500000000,20.566963801,129.250000000,7.932002690,0.000000000,0.000000000,0.750000000,1.500000000,64.500000000,20.566963801,0.091481418,0.009151984
17005,4,2155.500000000,38.854429177,1951.750000000,31.930915009,1950.750000000,29.601520231,234090.000000000,3552.182427748,132.750000000,13.098982149,71.000000000,12.987173159,132.750000000,13.098982149,0.000000000,0.000000000,0.000000000,0.000000000,71.000000000,12.987173159,0.094494534,0.005433063
17171,4,2218.500000000,40.187062595,1998.000000000,16.370705544,1995.000000000,17.701224063,239400.000000000,2124.146887576,142.500000000,15.631165450,78.000000000,12.727922061,142.500000000,15.631165450,0.000000000,0.000000000,0.000000000,0.000000000,78.000000000,12.727922061,0.099263855,0.009736184
17338,4,2207.500000000,48.086727205,2003.000000000,35.524639337,2003.000000000,32.176596050,240360.000000000,3861.191525941,128.500000000,13.916417163,76.000000000,10.360180179,127.750000000,14.056433877,0.000000000,0.000000000,0.750000000,0.500000000,76.000000000,10.360180179,0.092573326,0.005380596
17504,4,2262.500000000,15.198684154,2037.750000000,25.197552791,2036.250000000,21.561926321,244350.000000000,2587.431158505,142.500000000,13.527749258,82.250000000,4.924428901,142.500000000,13.527749258,0.000000000,0.000000000,0.000000000,0.000000000,82.250000000,4.924428901,0.099359468,0.005820247
17671,4,2272.000000000,58.246602190,2039.000000000,42.638011211,2041.750000000,46.118506770,245010.000000000,5534.220812364,148.250000000,9.742518497,84.750000000,16.459546369,148.000000000,9.380831520,0.000000000,0.000000000,0.250000000,0.500000000,84.750000000,16.459546369,0.102440473,0.009495893
17837,4,2318.000000000,48.675798230,2079.000000000,44.022721406,2078.500000000,43.852023899,249420.000000000,5262.242867827,142.750000000,3.403429643,96.250000000,12.996794477,142.250000000,3.500000000,0.000000000,0.000000000,0.500000000,1.000000000,96.250000000,12.996794477,0.103101903,0.003758950
18003,4,2305.750000000,60.588090139,2071.500000000,43.116122275,2070.250000000,43.927022814,248430.000000000,5271.242737723,143.500000000,15.968719423,90.750000000,4.272001873,143.250000000,15.671098664,0.000000000,0.000000000,0.250000000,0.500000000,90.750000000,4.272001873,0.101492754,0.006001180
18170,4,2277.000000000,34.292856399,2047.750000000,24.253865671,2049.750000000,23.113848663,245970.000000000,2773.661839518,142.000000000,9.273618495,87.250000000,10.563301252,141.750000000,8.958236434,0.000000000,0.000000000,0.250000000,0.500000000,87.250000000,10.563301252,0.100647653,0.003174633
18336,4,2340.000000000,27.067816068,2086.750000000,24.267605293,2086.500000000,25.331140256,250380.000000000,3039.736830714,154.000000000,17.185265006,99.250000000,9.287087811,153.250000000,16.918924316,0.000000000,0.000000000,0.750000000,0.957427108,99.250000000,9.287087811,0.108219930,0.004081232
18503,4,2369.250000000,55.198882839,2120.750000000,42.523522902,2123.500000000,44.403453319,254820.000000000,5328.414398299,150.000000000,3.559026084,98.500000000,14.153915830,149.500000000,3.415650255,0.000000000,0.000000000,0.500000000,0.577350269,98.500000000,14.153915830,0.104833079,0.003421147
18669,4,2353.250000000,43.744523467,2099.000000000,32.547401330,2098.250000000,37.437726071,251790.000000000,4492.527128466,164.250000000,10.340051579,90.000000000,7.702813339,164.000000000,9.933109617,0.000000000,0.000000000,0.250000000,0.500000000,90.000000000,7.702813339,0.107993031,0.005878382
18835,4,2375.750000000,44.991665895,2111.000000000,26.140645236,2112.500000000,24.826061575,253500.000000000,2979.127389018,151.000000000,20.912516188,113.750000000,8.995369179,150.500000000,20.024984395,0.000000000,0.000000000,0.500000000,1.000000000,113.750000000,8.995369179,0.111345070,0.007729809
19002,4,2427.500000000,29.726531359,2165.500000000,20.074859900,2165.000000000,20.165977950,259800.000000000,2419.917353961,163.000000000,5.715476066,99.000000000,16.227548593,162.250000000,4.787135539,0.000000000,0.000000000,0.750000000,0.957427108,99.000000000,16.227548593,0.107887129,0.007072789
19168,4,2442.000000000,49.389607544,2169.500000000,36.528527664,2171.500000000,36.592348927,260580.000000000,4391.081871248,167.750000000,11.870832602,104.750000000,8.015609771,166.250000000,12.038133853,0.000000000,0.000000000,1.500000000,1.290994449,104.750000000,8.015609771,0.111542880,0.003112612
19334,4,2520.500000000,49.210432498,2233.000000000,36.083237105,2231.750000000,36.836349801,267810.000000000,4420.361976128,171.500000000,8.812869378,116.000000000,9.273618495,170.500000000,8.812869378,0.000000000,0.000000000,1.000000000,1.154700538,116.000000000,9.273618495,0.114016517,0.004648396
19501,4,2521.750000000,89.066922405,2217.250000000,73.454634526,2219.750000000,71.448699545,266370.000000000,8573.843945396,187.750000000,2.217355783,116.750000000,16.276260832,187.250000000,2.217355783,0.000000000,0.000000000,0.500000000,0.577350269,116.750000000,16.276260832,0.120694270,0.003914709
19667,4,2536.250000000,102.294916785,2244.750000000,64.891576238,2242.750000000,69.977972725,269130.000000000,8397.356726971,178.000000000,14.719601444,113.500000000,25.370586644,177.500000000,14.617341300,0.000000000,0.000000000,0.500000000,0.577350269,113.500000000,25.370586644,0.114619684,0.010417995
19834,4,2520.500000000,49.156213578,2229.000000000,31.080540536,2227.000000000,30.506829836,267240.000000000,3660.819580367,171.250000000,19.805302320,120.250000000,15.607156478,170.500000000,19.330459557,0.000000000,0.000000000,0.750000000,0.500000000,120.250000000,15.607156478,0.115550988,0.009601144
20000,4,2578.750000000,43.964948159,2275.000000000,25.046623192,2277.250000000,25.011663946,273270.000000000,3001.399673486,179.500000000,14.640127504,124.250000000,7.675719293,177.750000000,14.150971698,0.000000000,0.000000000,1.750000000,1.258305739,124.250000000,7.675719293,0.117720471,0.005625330
