rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
12679,4,1636.000000000,54.954526656,1259.500000000,70.021425293,1151.250000000,71.964690416,142469.000000000,8617.745064691,5.500000000,1.290994449,371.000000000,107.079409785,0.000000000,0.000000000,0.000000000,0.000000000,5.500000000,1.290994449,371.000000000,107.079409785,0.228998006,0.058880895
12845,4,1645.750000000,60.730964096,1038.250000000,100.874096444,951.750000000,101.358686521,117557.750000000,12355.807713379,5.750000000,2.217355783,601.750000000,102.944564370,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,2.217355783,601.750000000,102.944564370,0.369010027,0.057695219
13012,4,1655.750000000,37.880293909,1173.750000000,86.395891106,1077.500000000,81.835200250,132906.750000000,10092.624084779,5.750000000,2.217355783,476.250000000,61.413217904,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,2.217355783,476.250000000,61.413217904,0.291513942,0.041867765
13178,4,1686.750000000,34.596483444,1219.250000000,155.195307060,1113.500000000,141.417820659,137767.500000000,18013.125668060,5.750000000,2.217355783,461.750000000,146.970235082,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,2.217355783,461.750000000,146.970235082,0.277391496,0.087384608
13345,4,1704.750000000,50.341334905,1235.500000000,72.316434278,1115.250000000,76.804405256,138399.250000000,9154.980334040,5.250000000,2.217355783,464.000000000,116.810387666,0.000000000,0.000000000,0.000000000,0.000000000,5.250000000,2.217355783,464.000000000,116.810387666,0.273967816,0.063165218
13511,4,1727.250000000,30.652623596,1166.750000000,81.180354766,1068.750000000,81.899837200,132250.500000000,9962.375101685,4.750000000,2.061552813,555.750000000,92.906314819,0.000000000,0.000000000,0.000000000,0.000000000,4.750000000,2.061552813,555.750000000,92.906314819,0.324167139,0.051610477
13677,4,1771.000000000,23.452078799,1251.250000000,99.914546822,1138.250000000,103.834403419,141194.250000000,12191.587464997,4.250000000,3.403429643,515.500000000,106.578609486,0.000000000,0.000000000,0.000000000,0.000000000,4.250000000,3.403429643,515.500000000,106.578609486,0.293197181,0.060023274
13844,4,1761.250000000,35.471819801,1261.250000000,62.882827545,1143.500000000,60.885137760,141600.250000000,7476.730451875,8.250000000,3.685557398,491.750000000,87.777654712,0.000000000,0.000000000,0.000000000,0.000000000,8.250000000,3.685557398,491.750000000,87.777654712,0.283345284,0.046308924
14010,4,1814.250000000,17.404501333,1275.000000000,108.796446020,1162.000000000,106.097439492,144119.500000000,13033.180540451,6.500000000,2.380476143,532.750000000,113.167648498,0.000000000,0.000000000,0.000000000,0.000000000,6.500000000,2.380476143,532.750000000,113.167648498,0.297121979,0.061343226
14176,4,1814.750000000,40.442345794,1299.000000000,113.754120804,1184.750000000,103.180666794,146513.500000000,12783.372546659,7.500000000,4.041451884,508.250000000,92.019472577,0.000000000,0.000000000,0.000000000,0.000000000,7.500000000,4.041451884,508.250000000,92.019472577,0.284689435,0.052311897
14343,4,1862.000000000,59.121344143,1223.250000000,115.661503247,1108.000000000,102.238283762,137513.500000000,12759.155079132,8.250000000,1.707825128,630.500000000,90.923044384,0.000000000,0.000000000,0.000000000,0.000000000,8.250000000,1.707825128,630.500000000,90.923044384,0.343524419,0.051379597
14509,4,1834.750000000,16.276260832,1291.750000000,119.650532803,1168.250000000,110.521114122,145401.500000000,13736.249111991,5.750000000,2.061552813,537.250000000,109.247044201,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,2.061552813,537.250000000,109.247044201,0.296184067,0.061443670
14676,4,1868.250000000,27.681221071,1295.500000000,140.072600223,1170.250000000,138.774097007,145256.500000000,16813.757511831,5.000000000,2.449489743,567.750000000,132.270871069,0.000000000,0.000000000,0.000000000,0.000000000,5.000000000,2.449489743,567.750000000,132.270871069,0.306767055,0.071764150
14842,4,1902.750000000,30.966379618,1252.750000000,61.829739338,1134.500000000,61.776478803,140863.250000000,7374.109635520,7.250000000,4.193248542,642.750000000,80.126462545,0.000000000,0.000000000,0.000000000,0.000000000,7.250000000,4.193248542,642.750000000,80.126462545,0.341243750,0.039420043
15008,4,1881.250000000,62.350487836,1270.250000000,147.160626528,1149.250000000,130.798509166,142755.750000000,16499.563355334,7.000000000,0.816496581,604.000000000,134.593214292,0.000000000,0.000000000,0.000000000,0.000000000,7.000000000,0.816496581,604.000000000,134.593214292,0.325016922,0.074233552
15175,4,1932.250000000,15.777093099,1186.750000000,77.426847196,1067.500000000,73.073022838,132704.250000000,8537.530336696,7.500000000,4.434711565,738.000000000,65.538792584,0.000000000,0.000000000,0.000000000,0.000000000,7.500000000,4.434711565,738.000000000,65.538792584,0.385931647,0.037655183
